paragraph,image,is_code,category,section,title,url,video_urls
¿Cómo se obtiene elevent idde una carrera?,,False,Copernico,Documentación técnica,Como conectar la API de inscripciones a Copérnico/Sportmaniacs,https://wiki.timingsense.com/hc/es/articles/10469651341085-Como-conectar-la-API-de-inscripciones-a-Cop%C3%A9rnico-Sportmaniacs,[]
"Cuando accedes un evento haciendo clic en «Ver evento» dentro de la carrera de Sportmaniacs, el navegador carga un enlace como el siguiente: https://panel.sportmaniacs.com/admin/events/eventraces/view/57640500-c3ac-4afa-8f6b-6d55bc5ffd28/57cd93f2-5aa0-4b05-8936-052cac1f1563. La parte resaltada en verde es elevent id.",,False,Copernico,Documentación técnica,Como conectar la API de inscripciones a Copérnico/Sportmaniacs,https://wiki.timingsense.com/hc/es/articles/10469651341085-Como-conectar-la-API-de-inscripciones-a-Cop%C3%A9rnico-Sportmaniacs,[]
"¿Sabías que puedes exportar cualquier preset para publicarlo en un documento (Excel, Google Docs, Google Sheets…)?",,False,Copernico,Documentación técnica,Cómo exportar presets mediante API,https://wiki.timingsense.com/hc/es/articles/10463348042269-C%C3%B3mo-exportar-presets-mediante-API,[]
Para exportar un preset mediante la API es necesario que conozcas cómo se compone las llamadas a la API de Copérnico para que puedas aplicarla a cualquier documento.,,False,Copernico,Documentación técnica,Cómo exportar presets mediante API,https://wiki.timingsense.com/hc/es/articles/10463348042269-C%C3%B3mo-exportar-presets-mediante-API,[]
"Tenemos un componente constante, que siempre es igual:https://public-api.copernico.cloud/api/races/",,False,Copernico,Documentación técnica,Cómo exportar presets mediante API,https://wiki.timingsense.com/hc/es/articles/10463348042269-C%C3%B3mo-exportar-presets-mediante-API,[]
Y unos componentes variables ({}) :{race_id}/preset/{email con el que te logeas}:::{nombre preset}/{nombre del evento},,False,Copernico,Documentación técnica,Cómo exportar presets mediante API,https://wiki.timingsense.com/hc/es/articles/10463348042269-C%C3%B3mo-exportar-presets-mediante-API,[]
Uniendo el componente constante y los componentes variables:https://public-api.copernico.cloud/api/races/{race_id}/preset/{email con el que te logeas}:::{nombre preset}/{nombre del evento},,False,Copernico,Documentación técnica,Cómo exportar presets mediante API,https://wiki.timingsense.com/hc/es/articles/10463348042269-C%C3%B3mo-exportar-presets-mediante-API,[]
Donde:,,False,Copernico,Documentación técnica,Cómo exportar presets mediante API,https://wiki.timingsense.com/hc/es/articles/10463348042269-C%C3%B3mo-exportar-presets-mediante-API,[]
race_id: es el identificador de carrera que puedes ver en la URL que se muestra en Copérnico. Por ejemplo: carrera-de-la-mujer-valencia-2020. · email con el que te logeas: es tu email o el email de la cuenta de Copérnico en la que se encuentra guardado ese preset. · nombre preset: es el nombre del preset. Tiene que ser idéntico al nombre del preset que quieres mostrar. · nombre del evento: es el nombre del evento del que quieres extraer la información. Tiene que ser idéntico al nombre del evento.,,False,Copernico,Documentación técnica,Cómo exportar presets mediante API,https://wiki.timingsense.com/hc/es/articles/10463348042269-C%C3%B3mo-exportar-presets-mediante-API,[]
Un ejemplo sería: https://public-api.copernico.cloud/api/races/carrera-de-la-mujer-valencia-2020/preset/timer1@timingsense.com:::Mujer/6K,,False,Copernico,Documentación técnica,Cómo exportar presets mediante API,https://wiki.timingsense.com/hc/es/articles/10463348042269-C%C3%B3mo-exportar-presets-mediante-API,[]
"Si tienes instalado un visor de .json, al copiar y pegar la URL en un navegador se cargaría información como la que ves:",https://timingsense.com/wp-content/uploads/2020/12/json-tiempos-presets.jpg,False,Copernico,Documentación técnica,Cómo exportar presets mediante API,https://wiki.timingsense.com/hc/es/articles/10463348042269-C%C3%B3mo-exportar-presets-mediante-API,[]
"❗Recuerda que, cuanto más complejo sea el preset, es decir, cuantos más datos tenga que mostrar, más lento será el procesado de la información donde la quieras mostrar (otra web, excel..). Además, existe una limitación de 6 Mb, si tu preset supera ese tamaño no funcionará. Si no funciona, considera limitar el preset mediante filtros o eliminar columnas.",,False,Copernico,Documentación técnica,Cómo exportar presets mediante API,https://wiki.timingsense.com/hc/es/articles/10463348042269-C%C3%B3mo-exportar-presets-mediante-API,[]
"💡Los tiempos se muestran en milisegundos por lo tendrás que transformar este dato para mostrar tiempos en el formato que más te guste, por ejemplo, HH:MM:SS.",,False,Copernico,Documentación técnica,Cómo exportar presets mediante API,https://wiki.timingsense.com/hc/es/articles/10463348042269-C%C3%B3mo-exportar-presets-mediante-API,[]
"💡Si trabajas con Excel o Google Sheets, podrás utilizar varias API y anexionar consultas para visualizar todos los eventos en un sólo documento.",,False,Copernico,Documentación técnica,Cómo exportar presets mediante API,https://wiki.timingsense.com/hc/es/articles/10463348042269-C%C3%B3mo-exportar-presets-mediante-API,[]
Conexión de equipos iPico con Copernico,,False,Copernico,Conexión con otros sistemas de cronometraje,Conexión de equipos iPico con Copernico,https://wiki.timingsense.com/hc/es/articles/18982183116189-Conexio-n-de-equipos-iPico-con-Copernico,['https://www.youtube-nocookie.com/embed/CHedcTdUilg']
Conexión de equipos Macsha con Copernico,,False,Copernico,Conexión con otros sistemas de cronometraje,Conexión de equipos Macsha con Copernico,https://wiki.timingsense.com/hc/es/articles/18982162936605-Conexio-n-de-equipos-Macsha-con-Copernico,['https://www.youtube-nocookie.com/embed/DXcZouAPGe8']
Conexión de equipos MyLaps con Copernico,,False,Copernico,Conexión con otros sistemas de cronometraje,Conexión de equipos MyLaps con Copernico,https://wiki.timingsense.com/hc/es/articles/18982068140189-Conexio-n-de-equipos-MyLaps-con-Copernico,['https://www.youtube-nocookie.com/embed/kX2BM5QGRWs']
Conexión de equipos Chronotrack con Copernico,,False,Copernico,Conexión con otros sistemas de cronometraje,Conexión de equipos Chronotrack con Copernico,https://wiki.timingsense.com/hc/es/articles/18932802621725-Conexio-n-de-equipos-Chronotrack-con-Copernico,['https://www.youtube-nocookie.com/embed/Az-WherzLxI']
"En este video te enseñamos a como realizar un workflow para los jueces, en el que puedan realizar cambios de estado (descalificar) e indicar el motivo.",,False,Copernico,Plugins,Workflows: Jueces,https://wiki.timingsense.com/hc/es/articles/15182062845085-Workflows-Jueces,['https://www.youtube-nocookie.com/embed/ZRBQqqajz1U']
"En este video te enseñamos a como realizar un workflow para el servicio médico, en el que puedan registrar a los atendidos durante el evento.",,False,Copernico,Plugins,Workflows: Registro médico,https://wiki.timingsense.com/hc/es/articles/15181959809565-Workflows-Registro-m%C3%A9dico,['https://www.youtube-nocookie.com/embed/qA7C86yoIP0']
En este video te enseñamos a como asignar un chip con el plugin Workflows.,,False,Copernico,Plugins,Workflows: Asignar un chip,https://wiki.timingsense.com/hc/es/articles/15181868750621-Workflows-Asignar-un-chip,['https://www.youtube-nocookie.com/embed/DnZ_D7cBvPs']
En este video te enseñamos a como realizar una entrega de dorsales con el plugin Workflows.,,False,Copernico,Plugins,Workflows: Entrega de dorsales,https://wiki.timingsense.com/hc/es/articles/15180334345629-Workflows-Entrega-de-dorsales,['https://www.youtube-nocookie.com/embed/CY_g7YWkDSM']
En este video te enseñamos a como asignar dorsales con el plugin Workflows,,False,Copernico,Plugins,Workflows: Asignar dorsal,https://wiki.timingsense.com/hc/es/articles/15180274785181-Workflows-Asignar-dorsal,['https://www.youtube-nocookie.com/embed/MzfDTXjB9dE']
"El Panel Organizador es un plugin para que personas externas al cronometraje puedan consultar información de al carrera. Desde este plugin se genera un acceso a Copernico para organizadores, jueces y todas aquellas personas que necesiten consultar información de Copernico.",,False,Copernico,Plugins,Panel de Organizadores,https://wiki.timingsense.com/hc/es/articles/14634533804829-Panel-de-Organizadores,[]
"Es una herramienta de visualización muy potente que permitirá generar diferentes perfiles o paneles, dependiendo de la información que quieras que consulten.",https://wiki.timingsense.com/hc/article_attachments/21089696790301,False,Copernico,Plugins,Panel de Organizadores,https://wiki.timingsense.com/hc/es/articles/14634533804829-Panel-de-Organizadores,[]
"Por ejemplo, se podrá crear un perfil en el que puedan consultar datos de la carrera en un dashboard. Así podrán consultar la información de los widgets de estado de carrera, estados de atletas e incluso el commentator de dashboard.",,False,Copernico,Plugins,Panel de Organizadores,https://wiki.timingsense.com/hc/es/articles/14634533804829-Panel-de-Organizadores,[]
"Así mismo, se puede generar un perfil o panel, en el que puedan consultar la información de participants, incluso, se puede asignar un preset directamente a ese panel.",,False,Copernico,Plugins,Panel de Organizadores,https://wiki.timingsense.com/hc/es/articles/14634533804829-Panel-de-Organizadores,[]
¿Cómo se configura el panel de organizador?,,False,Copernico,Plugins,Panel de Organizadores,https://wiki.timingsense.com/hc/es/articles/14634533804829-Panel-de-Organizadores,[]
"Ve a ""plugins"" en el menú lateral izquierdo · Accede a ""Panel de organizador"" · Haz clic en ""añadir"" arriba a la derecha. Se abrirá una ventana nueva.",https://wiki.timingsense.com/hc/article_attachments/21089696791069,False,Copernico,Plugins,Panel de Organizadores,https://wiki.timingsense.com/hc/es/articles/14634533804829-Panel-de-Organizadores,[]
"Introduce un nombre para este panel de organizador. Por ejemplo: ""Organización"". · Introduce un nombre para el módulo dashboard. · Introduce un nombre para el módulo participantes. Y asocia un preset por defecto. Puedes dejarlo vacío pero ten en cuenta que será el organizador quien se tenga que preparar la visualización en participantes. Nuestra recomendación es que asocies siempre un preset. · Añade tantos paneles de participantes como sean necesarios. Por ejemplo, puedes añadir un panel para que puedan consultar la lista de inscritos. Otro panel para que controlen los pasos por los puntos",https://wiki.timingsense.com/hc/article_attachments/21089696791453,False,Copernico,Plugins,Panel de Organizadores,https://wiki.timingsense.com/hc/es/articles/14634533804829-Panel-de-Organizadores,[]
"También podrás elegir si en un panel de organizador sólo se puede ver un dashboard, similar al que se utiliza cronometrando o sólo participantes.",,False,Copernico,Plugins,Panel de Organizadores,https://wiki.timingsense.com/hc/es/articles/14634533804829-Panel-de-Organizadores,[]
"Una de las formas más usuales de trabajar es que la organización tenga un panel sólo con el dashboard, en el que pueden ver cuanta gente a pasado por cada uno de los puntos.",,False,Copernico,Plugins,Panel de Organizadores,https://wiki.timingsense.com/hc/es/articles/14634533804829-Panel-de-Organizadores,[]
"Y por otra parte, tener otro panel en el que sólo muestres los puntos de paso de los participantes, para que los jueces pueden ir comprobando los puntos de paso de cada uno de los participantes.",,False,Copernico,Plugins,Panel de Organizadores,https://wiki.timingsense.com/hc/es/articles/14634533804829-Panel-de-Organizadores,[]
La configuración del módulo quedaría así:,https://wiki.timingsense.com/hc/article_attachments/21089696794781,False,Copernico,Plugins,Panel de Organizadores,https://wiki.timingsense.com/hc/es/articles/14634533804829-Panel-de-Organizadores,[]
La configuración de cada panel sería la siguiente:,,False,Copernico,Plugins,Panel de Organizadores,https://wiki.timingsense.com/hc/es/articles/14634533804829-Panel-de-Organizadores,[]
Organizador:,https://wiki.timingsense.com/hc/article_attachments/21089724027165,False,Copernico,Plugins,Panel de Organizadores,https://wiki.timingsense.com/hc/es/articles/14634533804829-Panel-de-Organizadores,[]
Jueces:,https://wiki.timingsense.com/hc/article_attachments/21089724028189,False,Copernico,Plugins,Panel de Organizadores,https://wiki.timingsense.com/hc/es/articles/14634533804829-Panel-de-Organizadores,[]
El plugin WorkFlows consiste en una herramienta potentísima que te permitirá realizar múltiples acciones.,,False,Copernico,Plugins,Plugin WorkFlows (Flujos de trabajo),https://wiki.timingsense.com/hc/es/articles/13556832361501-Plugin-WorkFlows-Flujos-de-trabajo,['https://www.youtube-nocookie.com/embed/vUnARpyDndo']
Algunas de estas acciones son:,,False,Copernico,Plugins,Plugin WorkFlows (Flujos de trabajo),https://wiki.timingsense.com/hc/es/articles/13556832361501-Plugin-WorkFlows-Flujos-de-trabajo,['https://www.youtube-nocookie.com/embed/vUnARpyDndo']
Asignación de dorsal. · Asignación de chip. · Control de dorsales entregados. · Comprobación del chip. · Mostrar la clasificación de un participante.,,False,Copernico,Plugins,Plugin WorkFlows (Flujos de trabajo),https://wiki.timingsense.com/hc/es/articles/13556832361501-Plugin-WorkFlows-Flujos-de-trabajo,['https://www.youtube-nocookie.com/embed/vUnARpyDndo']
Todas estas acciones se explicarán con ejemplos.,,False,Copernico,Plugins,Plugin WorkFlows (Flujos de trabajo),https://wiki.timingsense.com/hc/es/articles/13556832361501-Plugin-WorkFlows-Flujos-de-trabajo,['https://www.youtube-nocookie.com/embed/vUnARpyDndo']
